q2,q8a,q8c,q14,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,1.0,2.0,3.0
Satisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,2.0,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Don't know,Very bad,Tunisia,1.0,5.0,4.0,,4.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Don't know,Somewhat unfavorable,Don't know,Very bad,Tunisia,1.0,,3.0,,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,1.0,1.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Tunisia,1.0,2.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Tunisia,1.0,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat bad,Tunisia,1.0,5.0,2.0,,3.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Tunisia,1.0,5.0,,,3.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Tunisia,1.0,5.0,2.0,,4.0
Satisfied,Don't know,Somewhat favorable,Somewhat good,Tunisia,1.0,2.0,,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,4.0,3.0,3.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Tunisia,1.0,2.0,2.0,1.0,2.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Tunisia,1.0,2.0,4.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,4.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Don't know,Somewhat bad,Tunisia,1.0,5.0,3.0,,3.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,5.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,3.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Tunisia,1.0,2.0,2.0,1.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,3.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Tunisia,1.0,5.0,4.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,2.0,1.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Tunisia,1.0,2.0,2.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,3.0,2.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,2.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Tunisia,1.0,5.0,2.0,,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Don't know,Very bad,Tunisia,1.0,5.0,1.0,,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Tunisia,1.0,5.0,3.0,3.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Don't know,Tunisia,1.0,5.0,4.0,4.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,3.0,1.0,4.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Tunisia,1.0,2.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,2.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,4.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,Tunisia,1.0,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,2.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Satisfied,Very favorable,Very favorable,Very bad,Tunisia,1.0,2.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,2.0,1.0,2.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Tunisia,1.0,5.0,2.0,,4.0
Dissatisfied,Very unfavorable,Don't know,Very bad,Tunisia,1.0,5.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Tunisia,1.0,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,3.0,1.0,2.0
Satisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,2.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,1.0,1.0,2.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,2.0,1.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Tunisia,1.0,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Satisfied,Very favorable,Don't know,Very bad,Tunisia,1.0,2.0,1.0,,4.0
Dissatisfied,Refused,Don't know,Somewhat bad,Tunisia,1.0,5.0,,,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Don't know,Very bad,Tunisia,1.0,5.0,4.0,,4.0
Don't know,Very unfavorable,Don't know,Very bad,Tunisia,1.0,,4.0,,4.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,4.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,2.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Don't know,Somewhat bad,Tunisia,1.0,5.0,4.0,,3.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,4.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,1.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Dissatisfied,Don't know,Very favorable,Somewhat bad,Tunisia,1.0,5.0,,1.0,3.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Tunisia,1.0,5.0,,,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Tunisia,1.0,2.0,4.0,4.0,3.0
Satisfied,Very favorable,Very favorable,Very bad,Tunisia,1.0,2.0,1.0,1.0,4.0
Satisfied,Somewhat unfavorable,Don't know,Somewhat bad,Tunisia,1.0,2.0,3.0,,3.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,3.0,1.0,4.0
Dissatisfied,Don't know,Don't know,Somewhat good,Tunisia,1.0,5.0,,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,2.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,3.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Tunisia,1.0,5.0,,,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,2.0,4.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Tunisia,1.0,2.0,4.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,5.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Tunisia,1.0,5.0,4.0,3.0,4.0
Dissatisfied,Very unfavorable,Don't know,Very bad,Tunisia,1.0,5.0,4.0,,4.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,2.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Don't know,Somewhat bad,Tunisia,1.0,5.0,4.0,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,3.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,2.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Tunisia,1.0,2.0,2.0,4.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Tunisia,1.0,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Don't know,Somewhat bad,Tunisia,1.0,5.0,3.0,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Tunisia,1.0,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Tunisia,1.0,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Tunisia,1.0,5.0,3.0,4.0,2.0
Satisfied,Don't know,Don't know,Very bad,Tunisia,1.0,2.0,,,4.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Tunisia,1.0,5.0,,,3.0
Satisfied,Somewhat favorable,Don't know,Somewhat bad,Tunisia,1.0,2.0,2.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very good,Tunisia,1.0,5.0,2.0,2.0,1.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Don't know,Don't know,Somewhat good,Tunisia,1.0,5.0,,,2.0
Don't know,Very favorable,Somewhat favorable,Very bad,Tunisia,1.0,,1.0,2.0,4.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Tunisia,1.0,5.0,,,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,4.0,3.0
Satisfied,Don't know,Don't know,Somewhat bad,Tunisia,1.0,2.0,,,3.0
Don't know,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Tunisia,1.0,5.0,4.0,3.0,2.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,1.0,3.0
Satisfied,Somewhat favorable,Very favorable,Somewhat bad,Tunisia,1.0,2.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,1.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,2.0,3.0,2.0,3.0
Satisfied,Somewhat unfavorable,Don't know,Somewhat bad,Tunisia,1.0,2.0,3.0,,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Tunisia,1.0,5.0,1.0,1.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,2.0,2.0,2.0,2.0
Don't know,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,,2.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,2.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,1.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Don't know,Very favorable,Somewhat bad,Tunisia,1.0,5.0,,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Tunisia,1.0,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Don't know,Somewhat unfavorable,Very favorable,Very bad,Tunisia,1.0,,3.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Tunisia,1.0,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Don't know,Don't know,Very unfavorable,Somewhat bad,Tunisia,1.0,,,4.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Tunisia,1.0,5.0,2.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,3.0,2.0,4.0
Dissatisfied,Don't know,Don't know,Very bad,Tunisia,1.0,5.0,,,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Satisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,2.0,4.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Refused,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Tunisia,1.0,5.0,3.0,3.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,2.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Tunisia,1.0,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,2.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Tunisia,1.0,2.0,2.0,2.0,2.0
Satisfied,Very favorable,Very favorable,Very bad,Tunisia,1.0,2.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Tunisia,1.0,5.0,3.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Tunisia,1.0,2.0,3.0,3.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Tunisia,1.0,5.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Tunisia,1.0,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Tunisia,1.0,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Tunisia,1.0,5.0,2.0,,4.0
